transaction_date,year_transacted,month_transacted,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2019-09,2019,09,TOA PAYOH,5 ROOM,138A,LOR 1A TOA PAYOH,19 TO 21,114,DBSS,2012,91 years 08 months,878000
2019-09,2019,09,TOA PAYOH,5 ROOM,138B,LOR 1A TOA PAYOH,10 TO 12,110,DBSS,2012,91 years 08 months,880000
2019-09,2019,09,TOA PAYOH,5 ROOM,138C,LOR 1A TOA PAYOH,22 TO 24,117,DBSS,2012,91 years 08 months,895000
2019-09,2019,09,TOA PAYOH,5 ROOM,138B,LOR 1A TOA PAYOH,22 TO 24,114,DBSS,2012,91 years 08 months,938000
2019-09,2019,09,YISHUN,3 ROOM,348D,YISHUN AVE 11,07 TO 09,67,DBSS,2013,93 years,408000
2019-09,2019,09,YISHUN,4 ROOM,347B,YISHUN AVE 11,04 TO 06,92,DBSS,2013,93 years 01 month,500000
2019-09,2019,09,YISHUN,4 ROOM,347B,YISHUN AVE 11,13 TO 15,92,DBSS,2013,92 years 11 months,538000
2019-09,2019,09,YISHUN,4 ROOM,348C,YISHUN AVE 11,13 TO 15,92,DBSS,2013,92 years 11 months,560000
2019-09,2019,09,YISHUN,4 ROOM,348A,YISHUN AVE 11,10 TO 12,92,DBSS,2013,93 years,580000
2019-09,2019,09,YISHUN,4 ROOM,348A,YISHUN AVE 11,10 TO 12,92,DBSS,2013,92 years 11 months,588000
2019-09,2019,09,YISHUN,5 ROOM,348A,YISHUN AVE 11,04 TO 06,112,DBSS,2013,92 years 11 months,668000
2019-10,2019,10,ANG MO KIO,4 ROOM,588A,ANG MO KIO ST 52,22 TO 24,90,DBSS,2011,90 years 10 months,738888
2019-10,2019,10,ANG MO KIO,4 ROOM,588D,ANG MO KIO ST 52,19 TO 21,91,DBSS,2011,90 years 10 months,750000
2019-10,2019,10,ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,01 TO 03,112,DBSS,2011,90 years 10 months,750000
2019-10,2019,10,ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,10 TO 12,112,DBSS,2011,90 years 10 months,825000
2019-10,2019,10,ANG MO KIO,5 ROOM,588C,ANG MO KIO ST 52,10 TO 12,117,DBSS,2011,90 years 10 months,870000
2019-10,2019,10,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,07 TO 09,115,DBSS,2011,90 years 03 months,900000
2019-10,2019,10,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,28 TO 30,107,DBSS,2011,90 years 04 months,946888
2019-10,2019,10,KALLANG/WHAMPOA,5 ROOM,9,BOON KENG RD,28 TO 30,109,DBSS,2011,90 years 04 months,950000
2019-10,2019,10,TAMPINES,4 ROOM,520A,TAMPINES CTRL 8,04 TO 06,84,DBSS,2014,93 years 08 months,598000
2019-10,2019,10,TAMPINES,4 ROOM,519A,TAMPINES CTRL 8,04 TO 06,83,DBSS,2014,93 years 08 months,610000
2019-10,2019,10,TAMPINES,4 ROOM,167D,SIMEI LANE,04 TO 06,94,DBSS,2011,90 years 05 months,612800
2019-10,2019,10,TAMPINES,4 ROOM,168C,SIMEI LANE,07 TO 09,94,DBSS,2011,90 years 05 months,625000
2019-10,2019,10,TAMPINES,4 ROOM,519C,TAMPINES CTRL 8,13 TO 15,84,DBSS,2014,93 years 08 months,640000
2019-10,2019,10,TAMPINES,4 ROOM,168C,SIMEI LANE,07 TO 09,94,DBSS,2011,90 years 05 months,642000
2019-10,2019,10,TAMPINES,4 ROOM,519A,TAMPINES CTRL 8,13 TO 15,83,DBSS,2014,93 years 08 months,688000
2019-10,2019,10,TAMPINES,5 ROOM,515A,TAMPINES CTRL 7,04 TO 06,110,DBSS,2008,88 years 02 months,725000
2019-10,2019,10,TAMPINES,5 ROOM,167A,SIMEI LANE,10 TO 12,111,DBSS,2011,90 years 05 months,802000
2019-10,2019,10,TAMPINES,5 ROOM,519B,TAMPINES CTRL 8,10 TO 12,108,DBSS,2014,93 years 09 months,842000
2019-10,2019,10,TAMPINES,5 ROOM,519B,TAMPINES CTRL 8,13 TO 15,108,DBSS,2014,93 years 08 months,888888
2019-10,2019,10,TOA PAYOH,3 ROOM,138B,LOR 1A TOA PAYOH,07 TO 09,70,DBSS,2012,91 years 07 months,645000
2019-10,2019,10,TOA PAYOH,4 ROOM,139A,LOR 1A TOA PAYOH,13 TO 15,91,DBSS,2012,91 years 07 months,753000
2019-10,2019,10,TOA PAYOH,4 ROOM,139A,LOR 1A TOA PAYOH,13 TO 15,91,DBSS,2012,91 years 07 months,795000
2019-10,2019,10,TOA PAYOH,4 ROOM,139B,LOR 1A TOA PAYOH,37 TO 39,91,DBSS,2012,91 years 07 months,842000
2019-10,2019,10,TOA PAYOH,5 ROOM,138C,LOR 1A TOA PAYOH,01 TO 03,113,DBSS,2012,91 years 07 months,800000
2019-10,2019,10,TOA PAYOH,5 ROOM,139A,LOR 1A TOA PAYOH,07 TO 09,110,DBSS,2012,91 years 07 months,903000
2019-10,2019,10,TOA PAYOH,5 ROOM,139A,LOR 1A TOA PAYOH,25 TO 27,114,DBSS,2012,91 years 07 months,980000
2019-10,2019,10,YISHUN,3 ROOM,347B,YISHUN AVE 11,10 TO 12,67,DBSS,2013,93 years,400000
2019-10,2019,10,YISHUN,3 ROOM,348C,YISHUN AVE 11,13 TO 15,67,DBSS,2013,93 years,405000
2019-10,2019,10,YISHUN,3 ROOM,347B,YISHUN AVE 11,13 TO 15,67,DBSS,2013,93 years,425000
2019-10,2019,10,YISHUN,3 ROOM,348A,YISHUN AVE 11,10 TO 12,67,DBSS,2013,93 years,445000
2019-10,2019,10,YISHUN,4 ROOM,347B,YISHUN AVE 11,07 TO 09,92,DBSS,2013,92 years 11 months,510000
2019-10,2019,10,YISHUN,4 ROOM,348D,YISHUN AVE 11,04 TO 06,92,DBSS,2013,93 years,535000
2019-10,2019,10,YISHUN,4 ROOM,347B,YISHUN AVE 11,13 TO 15,92,DBSS,2013,92 years 11 months,560000
2019-10,2019,10,YISHUN,4 ROOM,348C,YISHUN AVE 11,07 TO 09,92,DBSS,2013,93 years,563000
2019-10,2019,10,YISHUN,4 ROOM,347A,YISHUN AVE 11,10 TO 12,92,DBSS,2013,93 years,565000
2019-10,2019,10,YISHUN,4 ROOM,347B,YISHUN AVE 11,10 TO 12,92,DBSS,2013,92 years 11 months,568000
2019-10,2019,10,YISHUN,4 ROOM,348C,YISHUN AVE 11,10 TO 12,92,DBSS,2013,93 years,578000
2019-10,2019,10,YISHUN,4 ROOM,348D,YISHUN AVE 11,13 TO 15,92,DBSS,2013,93 years,580000
2019-10,2019,10,YISHUN,5 ROOM,347A,YISHUN AVE 11,13 TO 15,112,DBSS,2013,93 years,710000
2019-11,2019,11,ANG MO KIO,4 ROOM,588A,ANG MO KIO ST 52,28 TO 30,90,DBSS,2011,90 years 09 months,758888
2019-11,2019,11,BEDOK,3 ROOM,747A,BEDOK RESERVOIR CRES,04 TO 06,67,DBSS,2014,93 years 09 months,468000
2019-11,2019,11,BEDOK,3 ROOM,748A,BEDOK RESERVOIR CRES,10 TO 12,66,DBSS,2014,93 years 10 months,500000
2019-11,2019,11,BEDOK,4 ROOM,748C,BEDOK RESERVOIR CRES,13 TO 15,87,DBSS,2014,93 years 10 months,670000
2019-11,2019,11,BEDOK,5 ROOM,747B,BEDOK RESERVOIR CRES,04 TO 06,105,DBSS,2014,93 years 09 months,790000
2019-11,2019,11,BISHAN,5 ROOM,275A,BISHAN ST 24,07 TO 09,120,DBSS,2011,90 years 09 months,988000
2019-11,2019,11,HOUGANG,5 ROOM,475C,UPP SERANGOON CRES,01 TO 03,109,DBSS,2014,94 years,625000
2019-11,2019,11,HOUGANG,5 ROOM,475B,UPP SERANGOON CRES,04 TO 06,109,DBSS,2014,94 years,730000
2019-11,2019,11,JURONG WEST,3 ROOM,138D,YUAN CHING RD,10 TO 12,67,DBSS,2014,93 years 10 months,430000
2019-11,2019,11,JURONG WEST,3 ROOM,138D,YUAN CHING RD,07 TO 09,67,DBSS,2014,93 years 10 months,440000
2019-11,2019,11,JURONG WEST,5 ROOM,138A,YUAN CHING RD,04 TO 06,105,DBSS,2014,93 years 10 months,650000
2019-11,2019,11,KALLANG/WHAMPOA,4 ROOM,8,BOON KENG RD,16 TO 18,95,DBSS,2011,90 years 02 months,820000
2019-11,2019,11,KALLANG/WHAMPOA,4 ROOM,7,BOON KENG RD,16 TO 18,95,DBSS,2011,90 years 04 months,840000
2019-11,2019,11,KALLANG/WHAMPOA,4 ROOM,8,BOON KENG RD,25 TO 27,94,DBSS,2011,90 years 03 months,846888
2019-11,2019,11,KALLANG/WHAMPOA,4 ROOM,8,BOON KENG RD,37 TO 39,94,DBSS,2011,90 years 02 months,900000
2019-11,2019,11,KALLANG/WHAMPOA,5 ROOM,8,BOON KENG RD,13 TO 15,109,DBSS,2011,90 years 02 months,918000
2019-11,2019,11,KALLANG/WHAMPOA,5 ROOM,9,BOON KENG RD,10 TO 12,117,DBSS,2011,90 years 03 months,950000
2019-11,2019,11,TAMPINES,3 ROOM,520A,TAMPINES CTRL 8,04 TO 06,62,DBSS,2014,93 years 07 months,472000
2019-11,2019,11,TAMPINES,4 ROOM,168A,SIMEI LANE,04 TO 06,94,DBSS,2011,90 years 04 months,618000
2019-11,2019,11,TAMPINES,4 ROOM,520C,TAMPINES CTRL 8,07 TO 09,84,DBSS,2014,93 years 07 months,630000
2019-11,2019,11,TAMPINES,4 ROOM,520C,TAMPINES CTRL 8,07 TO 09,84,DBSS,2014,93 years 07 months,635000
2019-11,2019,11,TAMPINES,4 ROOM,519B,TAMPINES CTRL 8,13 TO 15,84,DBSS,2014,93 years 07 months,657000
2019-11,2019,11,TAMPINES,5 ROOM,518A,TAMPINES CTRL 7,01 TO 03,110,DBSS,2008,88 years 02 months,670000
2019-11,2019,11,TAMPINES,5 ROOM,518B,TAMPINES CTRL 7,16 TO 18,108,DBSS,2008,88 years 02 months,830000
2019-11,2019,11,TOA PAYOH,5 ROOM,138B,LOR 1A TOA PAYOH,04 TO 06,113,DBSS,2012,91 years 06 months,750000
2019-11,2019,11,TOA PAYOH,5 ROOM,138B,LOR 1A TOA PAYOH,25 TO 27,114,DBSS,2012,91 years 06 months,975000
2019-11,2019,11,TOA PAYOH,5 ROOM,138B,LOR 1A TOA PAYOH,22 TO 24,117,DBSS,2012,91 years 06 months,984000
2019-11,2019,11,TOA PAYOH,5 ROOM,139B,LOR 1A TOA PAYOH,37 TO 39,114,DBSS,2012,91 years 06 months,993888
2019-11,2019,11,TOA PAYOH,5 ROOM,138B,LOR 1A TOA PAYOH,31 TO 33,117,DBSS,2012,91 years 06 months,1016888
2019-11,2019,11,YISHUN,4 ROOM,348D,YISHUN AVE 11,04 TO 06,92,DBSS,2013,92 years 10 months,495000
2019-11,2019,11,YISHUN,4 ROOM,348C,YISHUN AVE 11,04 TO 06,92,DBSS,2013,92 years 11 months,510000
2019-11,2019,11,YISHUN,4 ROOM,348C,YISHUN AVE 11,04 TO 06,92,DBSS,2013,92 years 11 months,535000
2019-11,2019,11,YISHUN,4 ROOM,348C,YISHUN AVE 11,07 TO 09,92,DBSS,2013,92 years 11 months,540000
2019-11,2019,11,YISHUN,4 ROOM,348D,YISHUN AVE 11,13 TO 15,92,DBSS,2013,92 years 11 months,542000
2019-11,2019,11,YISHUN,4 ROOM,347A,YISHUN AVE 11,13 TO 15,92,DBSS,2013,92 years 11 months,560000
2019-11,2019,11,YISHUN,4 ROOM,348A,YISHUN AVE 11,10 TO 12,92,DBSS,2013,92 years 11 months,575000
2019-11,2019,11,YISHUN,4 ROOM,348B,YISHUN AVE 11,10 TO 12,92,DBSS,2013,92 years 10 months,590000
2019-12,2019,12,ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,07 TO 09,117,DBSS,2011,90 years 08 months,718000
2019-12,2019,12,BEDOK,3 ROOM,748A,BEDOK RESERVOIR CRES,07 TO 09,66,DBSS,2014,93 years 09 months,508000
2019-12,2019,12,BEDOK,3 ROOM,748C,BEDOK RESERVOIR CRES,13 TO 15,66,DBSS,2014,93 years 09 months,505000
2019-12,2019,12,BEDOK,4 ROOM,747B,BEDOK RESERVOIR CRES,07 TO 09,85,DBSS,2014,93 years 09 months,675000
2019-12,2019,12,BISHAN,4 ROOM,275A,BISHAN ST 24,40 TO 42,95,DBSS,2011,90 years 09 months,980000
2019-12,2019,12,HOUGANG,5 ROOM,475D,UPP SERANGOON CRES,01 TO 03,112,DBSS,2014,93 years 11 months,723000
2019-12,2019,12,JURONG WEST,3 ROOM,138C,YUAN CHING RD,16 TO 18,67,DBSS,2014,93 years 09 months,445000
2019-12,2019,12,JURONG WEST,3 ROOM,138A,YUAN CHING RD,04 TO 06,67,DBSS,2014,93 years 09 months,440000
2019-12,2019,12,JURONG WEST,4 ROOM,138B,YUAN CHING RD,19 TO 21,91,DBSS,2014,93 years 10 months,673000
2019-12,2019,12,JURONG WEST,4 ROOM,138B,YUAN CHING RD,19 TO 21,91,DBSS,2014,93 years 09 months,620000
2019-12,2019,12,KALLANG/WHAMPOA,5 ROOM,9,BOON KENG RD,16 TO 18,107,DBSS,2011,90 years 02 months,880000
2019-12,2019,12,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,07 TO 09,113,DBSS,2011,90 years 02 months,910000
2019-12,2019,12,KALLANG/WHAMPOA,5 ROOM,9,BOON KENG RD,13 TO 15,107,DBSS,2011,90 years 02 months,908888
2019-12,2019,12,KALLANG/WHAMPOA,5 ROOM,9,BOON KENG RD,07 TO 09,115,DBSS,2011,90 years 01 month,900000
2019-12,2019,12,TAMPINES,4 ROOM,519C,TAMPINES CTRL 8,10 TO 12,84,DBSS,2014,93 years 07 months,665000
2019-12,2019,12,TAMPINES,4 ROOM,519B,TAMPINES CTRL 8,07 TO 09,84,DBSS,2014,93 years 06 months,612888
2019-12,2019,12,TAMPINES,4 ROOM,519A,TAMPINES CTRL 8,07 TO 09,83,DBSS,2014,93 years 06 months,650000
2019-12,2019,12,TAMPINES,4 ROOM,519C,TAMPINES CTRL 8,04 TO 06,84,DBSS,2014,93 years 06 months,615000
2019-12,2019,12,TAMPINES,5 ROOM,518A,TAMPINES CTRL 7,10 TO 12,110,DBSS,2008,88 years 01 month,725000
2019-12,2019,12,TAMPINES,5 ROOM,515B,TAMPINES CTRL 7,10 TO 12,108,DBSS,2008,87 years 11 months,720000
2019-12,2019,12,TAMPINES,5 ROOM,519D,TAMPINES CTRL 8,07 TO 09,108,DBSS,2014,93 years 06 months,800000
2019-12,2019,12,TOA PAYOH,5 ROOM,138B,LOR 1A TOA PAYOH,16 TO 18,110,DBSS,2012,91 years 05 months,908000
2019-12,2019,12,TOA PAYOH,5 ROOM,139B,LOR 1A TOA PAYOH,19 TO 21,114,DBSS,2012,91 years 05 months,960000
2019-12,2019,12,YISHUN,4 ROOM,348A,YISHUN AVE 11,16 TO 18,92,DBSS,2013,92 years 10 months,620000
2019-12,2019,12,YISHUN,4 ROOM,348A,YISHUN AVE 11,07 TO 09,92,DBSS,2013,92 years 10 months,568000
2019-12,2019,12,YISHUN,4 ROOM,347A,YISHUN AVE 11,01 TO 03,92,DBSS,2013,92 years 10 months,460000
2019-12,2019,12,YISHUN,4 ROOM,347B,YISHUN AVE 11,04 TO 06,92,DBSS,2013,92 years 10 months,540000
2019-12,2019,12,YISHUN,4 ROOM,348D,YISHUN AVE 11,13 TO 15,92,DBSS,2013,92 years 10 months,570000
2019-12,2019,12,YISHUN,4 ROOM,347A,YISHUN AVE 11,10 TO 12,92,DBSS,2013,92 years 09 months,550000
2020-01,2020,01,ANG MO KIO,4 ROOM,588B,ANG MO KIO ST 52,13 TO 15,90,DBSS,2011,90 years 07 months,639000
2020-01,2020,01,ANG MO KIO,4 ROOM,588C,ANG MO KIO ST 52,16 TO 18,90,DBSS,2011,90 years 07 months,723888
2020-01,2020,01,ANG MO KIO,5 ROOM,588B,ANG MO KIO ST 52,07 TO 09,120,DBSS,2011,90 years 07 months,840000
2020-01,2020,01,ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,10 TO 12,117,DBSS,2011,90 years 07 months,819800
2020-01,2020,01,BEDOK,4 ROOM,748B,BEDOK RESERVOIR CRES,13 TO 15,87,DBSS,2014,93 years 08 months,718000
2020-01,2020,01,BEDOK,4 ROOM,747C,BEDOK RESERVOIR CRES,10 TO 12,87,DBSS,2014,93 years 08 months,663000
2020-01,2020,01,BEDOK,4 ROOM,748B,BEDOK RESERVOIR CRES,13 TO 15,87,DBSS,2014,93 years 08 months,670000
2020-01,2020,01,BEDOK,4 ROOM,748B,BEDOK RESERVOIR CRES,01 TO 03,87,DBSS,2014,93 years 07 months,655000
2020-01,2020,01,BISHAN,4 ROOM,273A,BISHAN ST 24,28 TO 30,95,DBSS,2011,90 years 08 months,888888
2020-01,2020,01,BISHAN,5 ROOM,273A,BISHAN ST 24,13 TO 15,120,DBSS,2011,90 years 07 months,860000
2020-01,2020,01,CLEMENTI,4 ROOM,311B,CLEMENTI AVE 4,34 TO 36,82,DBSS,2014,94 years,752000
2020-01,2020,01,CLEMENTI,4 ROOM,311C,CLEMENTI AVE 4,31 TO 33,82,DBSS,2014,94 years,772000
2020-01,2020,01,CLEMENTI,4 ROOM,311B,CLEMENTI AVE 4,31 TO 33,81,DBSS,2014,93 years 11 months,726000
2020-01,2020,01,CLEMENTI,4 ROOM,311A,CLEMENTI AVE 4,25 TO 27,81,DBSS,2014,93 years 11 months,790000
2020-01,2020,01,CLEMENTI,4 ROOM,311B,CLEMENTI AVE 4,10 TO 12,81,DBSS,2014,93 years 11 months,722000
2020-01,2020,01,CLEMENTI,4 ROOM,311C,CLEMENTI AVE 4,10 TO 12,80,DBSS,2014,93 years 11 months,716666
2020-01,2020,01,HOUGANG,3 ROOM,475A,UPP SERANGOON CRES,10 TO 12,67,DBSS,2014,93 years 10 months,470000
2020-01,2020,01,HOUGANG,4 ROOM,475A,UPP SERANGOON CRES,10 TO 12,92,DBSS,2014,93 years 10 months,700000
2020-01,2020,01,HOUGANG,5 ROOM,475C,UPP SERANGOON CRES,16 TO 18,112,DBSS,2014,93 years 10 months,830000
2020-01,2020,01,JURONG WEST,3 ROOM,138D,YUAN CHING RD,16 TO 18,67,DBSS,2014,93 years 08 months,426500
2020-01,2020,01,JURONG WEST,4 ROOM,138A,YUAN CHING RD,04 TO 06,91,DBSS,2014,93 years 09 months,620000
2020-01,2020,01,JURONG WEST,4 ROOM,138B,YUAN CHING RD,22 TO 24,91,DBSS,2014,93 years 08 months,645000
2020-01,2020,01,JURONG WEST,5 ROOM,138D,YUAN CHING RD,19 TO 21,108,DBSS,2014,93 years 08 months,720000
2020-01,2020,01,TAMPINES,4 ROOM,519B,TAMPINES CTRL 8,13 TO 15,84,DBSS,2014,93 years 05 months,650888
2020-01,2020,01,TAMPINES,5 ROOM,167A,SIMEI LANE,10 TO 12,111,DBSS,2011,90 years 02 months,780000
2020-01,2020,01,TAMPINES,5 ROOM,515D,TAMPINES CTRL 7,04 TO 06,110,DBSS,2008,88 years,733000
2020-01,2020,01,TOA PAYOH,4 ROOM,138C,LOR 1A TOA PAYOH,25 TO 27,91,DBSS,2012,91 years 04 months,838000
2020-01,2020,01,TOA PAYOH,4 ROOM,139A,LOR 1A TOA PAYOH,34 TO 36,91,DBSS,2012,91 years 04 months,830000
2020-01,2020,01,TOA PAYOH,5 ROOM,138C,LOR 1A TOA PAYOH,31 TO 33,114,DBSS,2012,91 years 04 months,1008888
2020-01,2020,01,TOA PAYOH,5 ROOM,138B,LOR 1A TOA PAYOH,07 TO 09,113,DBSS,2012,91 years 04 months,880000
2020-01,2020,01,YISHUN,3 ROOM,348D,YISHUN AVE 11,16 TO 18,67,DBSS,2013,92 years 09 months,428000
2020-01,2020,01,YISHUN,3 ROOM,348A,YISHUN AVE 11,10 TO 12,67,DBSS,2013,92 years 09 months,448000
2020-01,2020,01,YISHUN,4 ROOM,348D,YISHUN AVE 11,10 TO 12,92,DBSS,2013,92 years 09 months,528000
2020-01,2020,01,YISHUN,4 ROOM,348B,YISHUN AVE 11,10 TO 12,92,DBSS,2013,92 years 09 months,590000
2020-01,2020,01,YISHUN,4 ROOM,348B,YISHUN AVE 11,07 TO 09,92,DBSS,2013,92 years 09 months,570000
2020-01,2020,01,YISHUN,4 ROOM,348A,YISHUN AVE 11,10 TO 12,92,DBSS,2013,92 years 08 months,589000
2020-01,2020,01,YISHUN,5 ROOM,348D,YISHUN AVE 11,13 TO 15,112,DBSS,2013,92 years 09 months,715000
2020-02,2020,02,ANG MO KIO,4 ROOM,588C,ANG MO KIO ST 52,22 TO 24,90,DBSS,2011,90 years 06 months,730000
2020-02,2020,02,ANG MO KIO,4 ROOM,588A,ANG MO KIO ST 52,10 TO 12,90,DBSS,2011,90 years 06 months,718000
2020-02,2020,02,ANG MO KIO,4 ROOM,588C,ANG MO KIO ST 52,13 TO 15,90,DBSS,2011,90 years 06 months,738000
2020-02,2020,02,ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,19 TO 21,112,DBSS,2011,90 years 06 months,880000
2020-02,2020,02,ANG MO KIO,5 ROOM,588D,ANG MO KIO ST 52,16 TO 18,112,DBSS,2011,90 years 06 months,840000
2020-02,2020,02,ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,07 TO 09,117,DBSS,2011,90 years 06 months,800000
2020-02,2020,02,BEDOK,3 ROOM,748B,BEDOK RESERVOIR CRES,01 TO 03,67,DBSS,2014,93 years 07 months,500000
2020-02,2020,02,BEDOK,3 ROOM,748B,BEDOK RESERVOIR CRES,10 TO 12,67,DBSS,2014,93 years 07 months,495000
2020-02,2020,02,BEDOK,3 ROOM,748A,BEDOK RESERVOIR CRES,04 TO 06,66,DBSS,2014,93 years 07 months,500000
2020-02,2020,02,BEDOK,4 ROOM,747C,BEDOK RESERVOIR CRES,07 TO 09,87,DBSS,2014,93 years 07 months,660000
2020-02,2020,02,BEDOK,5 ROOM,747C,BEDOK RESERVOIR CRES,07 TO 09,109,DBSS,2014,93 years 07 months,815000
2020-02,2020,02,CLEMENTI,3 ROOM,311C,CLEMENTI AVE 4,07 TO 09,60,DBSS,2014,93 years 10 months,500000
2020-02,2020,02,CLEMENTI,3 ROOM,311B,CLEMENTI AVE 4,16 TO 18,60,DBSS,2014,93 years 10 months,552000
2020-02,2020,02,CLEMENTI,4 ROOM,311A,CLEMENTI AVE 4,37 TO 39,82,DBSS,2014,93 years 11 months,800000
2020-02,2020,02,CLEMENTI,4 ROOM,311C,CLEMENTI AVE 4,16 TO 18,82,DBSS,2014,93 years 10 months,763000
2020-02,2020,02,CLEMENTI,4 ROOM,311A,CLEMENTI AVE 4,10 TO 12,82,DBSS,2014,93 years 10 months,728000
2020-02,2020,02,CLEMENTI,4 ROOM,311A,CLEMENTI AVE 4,37 TO 39,80,DBSS,2014,93 years 10 months,788000
2020-02,2020,02,CLEMENTI,4 ROOM,311B,CLEMENTI AVE 4,19 TO 21,80,DBSS,2014,93 years 10 months,745000
2020-02,2020,02,CLEMENTI,5 ROOM,311C,CLEMENTI AVE 4,04 TO 06,105,DBSS,2014,93 years 11 months,815000
2020-02,2020,02,CLEMENTI,5 ROOM,311A,CLEMENTI AVE 4,25 TO 27,105,DBSS,2014,93 years 10 months,928400
2020-02,2020,02,CLEMENTI,5 ROOM,311A,CLEMENTI AVE 4,37 TO 39,105,DBSS,2014,93 years 10 months,963000
2020-02,2020,02,HOUGANG,3 ROOM,475D,UPP SERANGOON CRES,16 TO 18,67,DBSS,2014,93 years 09 months,420000
2020-02,2020,02,HOUGANG,4 ROOM,475B,UPP SERANGOON CRES,07 TO 09,92,DBSS,2014,93 years 09 months,620000
2020-02,2020,02,HOUGANG,5 ROOM,475A,UPP SERANGOON CRES,04 TO 06,112,DBSS,2014,93 years 09 months,640000
2020-02,2020,02,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,10 TO 12,119,DBSS,2011,90 years,958000
2020-02,2020,02,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,34 TO 36,109,DBSS,2011,90 years,1040000
2020-02,2020,02,KALLANG/WHAMPOA,5 ROOM,9,BOON KENG RD,13 TO 15,109,DBSS,2011,89 years 11 months,935000
2020-02,2020,02,TAMPINES,3 ROOM,519A,TAMPINES CTRL 8,04 TO 06,62,DBSS,2014,93 years 05 months,480000
2020-02,2020,02,TAMPINES,4 ROOM,519A,TAMPINES CTRL 8,07 TO 09,83,DBSS,2014,93 years 05 months,620000
2020-02,2020,02,TAMPINES,4 ROOM,519A,TAMPINES CTRL 8,07 TO 09,84,DBSS,2014,93 years 04 months,658000
2020-02,2020,02,TAMPINES,4 ROOM,520C,TAMPINES CTRL 8,07 TO 09,84,DBSS,2014,93 years 04 months,642000
2020-02,2020,02,TAMPINES,4 ROOM,519C,TAMPINES CTRL 8,07 TO 09,83,DBSS,2014,93 years 04 months,650000
2020-02,2020,02,TAMPINES,4 ROOM,519A,TAMPINES CTRL 8,10 TO 12,83,DBSS,2014,93 years 04 months,670000
2020-02,2020,02,TAMPINES,5 ROOM,167D,SIMEI LANE,07 TO 09,110,DBSS,2011,89 years 11 months,795000
2020-02,2020,02,TAMPINES,5 ROOM,167A,SIMEI LANE,04 TO 06,107,DBSS,2011,89 years 11 months,725000
2020-02,2020,02,TAMPINES,5 ROOM,518D,TAMPINES CTRL 7,01 TO 03,109,DBSS,2008,87 years 11 months,668000
2020-02,2020,02,TAMPINES,5 ROOM,518B,TAMPINES CTRL 7,10 TO 12,113,DBSS,2008,87 years 10 months,740000
2020-02,2020,02,YISHUN,3 ROOM,347A,YISHUN AVE 11,10 TO 12,67,DBSS,2013,92 years 08 months,410000
2020-02,2020,02,YISHUN,4 ROOM,347A,YISHUN AVE 11,13 TO 15,92,DBSS,2013,92 years 08 months,572000
2020-02,2020,02,YISHUN,4 ROOM,348C,YISHUN AVE 11,10 TO 12,92,DBSS,2013,92 years 08 months,565000
2020-03,2020,03,ANG MO KIO,5 ROOM,588B,ANG MO KIO ST 52,13 TO 15,117,DBSS,2011,90 years 05 months,852888
2020-03,2020,03,ANG MO KIO,5 ROOM,588B,ANG MO KIO ST 52,28 TO 30,112,DBSS,2011,90 years 05 months,900000
2020-03,2020,03,ANG MO KIO,5 ROOM,588C,ANG MO KIO ST 52,07 TO 09,112,DBSS,2011,90 years 05 months,800000
2020-03,2020,03,BEDOK,3 ROOM,748C,BEDOK RESERVOIR CRES,13 TO 15,66,DBSS,2014,93 years 06 months,515000
2020-03,2020,03,BEDOK,4 ROOM,747C,BEDOK RESERVOIR CRES,07 TO 09,87,DBSS,2014,93 years 06 months,670000
2020-03,2020,03,BEDOK,4 ROOM,747B,BEDOK RESERVOIR CRES,10 TO 12,86,DBSS,2014,93 years 06 months,735000
2020-03,2020,03,BEDOK,4 ROOM,747A,BEDOK RESERVOIR CRES,10 TO 12,87,DBSS,2014,93 years 05 months,715000
2020-03,2020,03,BEDOK,4 ROOM,747C,BEDOK RESERVOIR CRES,13 TO 15,87,DBSS,2014,93 years 05 months,655000
2020-03,2020,03,BEDOK,5 ROOM,747B,BEDOK RESERVOIR CRES,13 TO 15,105,DBSS,2014,93 years 06 months,822000
2020-03,2020,03,BISHAN,4 ROOM,273A,BISHAN ST 24,16 TO 18,95,DBSS,2011,90 years 06 months,860000
2020-03,2020,03,BISHAN,5 ROOM,273B,BISHAN ST 24,19 TO 21,120,DBSS,2011,90 years 06 months,1082000
2020-03,2020,03,BISHAN,5 ROOM,273B,BISHAN ST 24,04 TO 06,120,DBSS,2011,90 years 05 months,825000
